"","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"606",1,3,0,0,0,1,0,2,3,4
"607",1,1,0,0,1,0,0,2,0,3
"608",0,0,0,0,0,0,0,1,0,1
"609",0,0,0,0,0,0,0,0,0,1
"610",0,0,0,0,0,0,0,0,0,0
"611",0,0,0,0,1,0,0,2,0,1
"612",1,0,0,0,0,0,0,0,1,0
"613",0,0,0,0,0,0,0,0,0,0
"614",1,0,1,1,0,0,0,0,1,0
"615",1,1,0,0,1,0,1,2,1,3
"616",0,0,0,0,0,0,0,1,0,2
"617",0,0,0,1,0,0,0,0,0,0
"618",2,2,0,1,2,1,1,2,5,3
"619",0,1,2,1,0,0,0,0,2,1
"620",0,0,1,0,1,1,0,3,2,1
"621",0,0,0,0,0,0,0,0,0,0
"622",1,0,0,0,0,0,0,0,1,0
"623",0,0,0,0,0,0,0,0,0,0
"624",0,2,0,0,2,0,0,2,1,7
"625",0,0,1,1,0,1,0,0,1,0
"626",1,1,1,2,1,2,1,1,4,1
"627",0,1,0,0,0,0,0,0,0,0
"628",0,0,0,0,0,0,0,2,0,5
"629",0,0,0,0,0,0,0,0,0,0
"630",1,0,1,1,0,1,1,0,2,0
"631",0,0,0,0,0,0,0,1,0,1
"632",0,1,0,1,1,1,1,2,2,1
"633",0,0,0,0,0,0,0,0,0,3
"634",1,0,0,0,0,0,0,3,1,3
"635",0,0,0,0,1,0,0,3,1,2
"636",1,0,1,1,0,0,0,1,1,0
"637",0,0,0,0,0,0,0,0,0,0
"638",0,0,0,0,0,0,0,0,0,0
"639",0,1,0,0,1,1,1,1,1,1
"640",0,2,0,0,0,0,0,0,0,1
"641",3,0,0,1,0,1,0,1,5,1
"642",0,2,0,0,3,0,1,4,0,5
"643",1,0,1,1,0,2,1,0,2,3
"644",0,0,0,0,1,0,0,2,0,3
"645",0,0,0,0,0,0,0,1,0,1
"646",0,2,0,0,1,0,1,1,1,1
"647",0,1,1,0,4,0,1,2,0,5
"648",0,3,0,1,4,1,1,2,1,4
"649",0,0,0,0,0,0,0,0,0,0
"650",0,0,1,1,0,0,0,0,1,0
"651",1,3,0,1,1,1,2,1,1,2
"652",2,2,0,2,2,0,2,4,2,5
"653",0,0,0,0,0,0,0,0,1,0
"654",1,0,0,1,0,0,1,1,1,1
"655",0,0,0,0,0,0,0,0,0,0
"656",0,0,0,0,0,0,0,0,0,0
"657",0,0,0,0,0,0,0,1,0,1
"658",0,3,0,0,1,0,0,2,0,4
"659",1,2,1,2,3,1,1,2,1,4
"660",0,0,0,0,0,0,0,0,0,1
"661",0,2,0,0,0,0,0,1,2,3
"662",0,0,0,0,0,0,0,0,0,1
"663",0,0,0,0,0,0,0,0,1,1
"664",0,1,0,0,0,0,0,1,0,2
"665",0,0,0,1,1,0,1,2,1,3
"666",0,0,0,0,1,0,0,2,0,2
"667",1,0,2,1,0,1,0,0,2,1
"668",0,0,0,0,0,1,0,1,3,0
"669",1,0,0,1,0,1,0,0,1,0
"670",0,2,0,1,2,0,1,3,0,3
"671",0,2,0,1,1,0,0,2,0,1
"672",0,0,0,0,0,0,0,0,0,0
"673",1,1,0,2,1,3,1,1,3,1
"674",0,0,0,0,0,0,0,0,0,1
"675",1,0,0,1,1,1,0,1,1,1
"676",0,0,0,0,0,0,0,1,0,1
"677",0,0,0,0,0,0,0,0,0,1
"678",1,1,0,0,0,0,0,0,2,0
"679",0,1,0,1,2,0,0,3,0,2
"680",0,0,0,0,0,0,0,0,0,0
"681",0,1,0,0,0,0,0,0,1,0
"682",1,0,0,2,0,0,2,1,2,3
"683",1,0,0,1,1,1,0,1,1,1
"684",0,0,0,0,2,0,0,1,0,4
"685",0,1,0,0,1,0,0,1,0,1
"686",0,0,0,0,0,0,0,0,0,0
"687",0,2,0,0,1,0,0,2,0,2
"688",0,0,0,1,0,0,0,0,0,0
"689",0,0,0,0,0,0,0,0,0,1
"690",1,1,1,2,0,1,0,0,4,1
"691",0,0,0,0,0,0,0,1,0,1
"692",0,0,0,0,0,0,0,0,0,0
"693",0,1,0,1,0,0,0,3,0,2
"694",1,0,0,0,0,0,0,2,0,3
"695",1,0,0,0,0,0,0,0,1,3
"696",4,1,3,3,0,3,1,0,5,2
"697",0,0,0,0,0,0,0,2,0,2
"698",0,1,1,1,0,0,0,2,1,3
"699",0,0,0,0,0,0,0,1,0,2
"700",1,1,0,0,1,0,1,3,0,2
"701",0,0,0,0,0,0,0,1,0,1
"702",0,0,0,0,0,0,0,1,0,2
"703",1,1,0,0,0,0,0,0,1,0
"704",0,0,0,0,0,0,0,0,0,1
"705",0,0,0,1,0,1,0,1,1,1
"706",0,0,0,1,1,0,0,2,2,1
"707",0,0,0,0,0,0,0,0,0,0
"708",2,3,1,2,1,1,1,5,3,8
"709",0,0,0,0,0,0,0,0,0,0
"710",0,0,0,0,0,0,0,0,0,2
"711",0,0,0,0,0,0,0,0,0,0
"712",0,0,0,1,0,2,1,0,2,0
"713",1,0,0,1,1,0,0,1,1,1
"714",1,1,0,1,0,1,1,1,1,3
"715",0,1,0,0,0,0,0,0,0,0
"716",0,0,0,0,0,0,0,0,1,2
"717",0,0,0,0,0,0,0,0,0,1
"718",0,1,0,0,0,0,0,2,0,4
"719",0,1,0,0,1,0,1,1,0,1
"720",0,2,1,0,2,0,1,2,0,4
"721",1,0,1,1,0,1,0,0,2,0
"722",0,0,1,1,1,1,0,2,1,3
"723",0,0,0,0,0,0,0,0,0,0
"724",0,0,1,0,0,0,0,0,1,0
"725",1,0,1,1,0,1,0,0,1,0
"726",0,0,0,0,0,0,0,0,0,0
"727",0,0,0,0,0,0,0,0,0,0
"728",0,1,0,0,0,0,0,0,0,0
"729",0,1,0,0,2,0,0,2,0,3
"730",0,0,0,0,0,0,0,1,0,2
"731",1,2,1,2,1,1,1,2,3,3
"732",1,0,0,0,0,0,0,0,1,1
"733",0,0,0,0,0,0,0,0,0,0
"734",0,0,0,0,0,0,0,0,0,1
"735",0,2,0,2,2,1,0,1,2,2
"736",0,0,0,0,0,0,0,1,0,3
"737",0,0,0,0,0,0,0,1,0,1
"738",0,0,0,0,0,0,0,3,0,2
"739",1,0,0,0,0,1,0,0,2,1
"740",0,1,0,0,0,0,0,1,0,2
"741",0,0,1,1,0,2,1,2,2,0
"742",0,0,0,0,0,0,0,0,0,0
"743",0,0,0,0,0,0,0,0,0,0
"744",0,0,0,0,0,0,0,0,0,0
"745",0,0,0,0,0,0,0,0,0,1
"746",0,0,0,0,0,0,0,0,0,0
"747",0,1,0,0,0,0,0,1,0,0
"748",0,0,1,0,0,1,0,1,1,0
"749",0,1,0,0,0,0,0,0,0,0
"750",0,0,0,0,0,0,0,0,0,0
"751",0,1,0,1,0,0,0,1,2,2
"752",0,0,0,1,0,0,0,1,1,1
"753",0,0,0,0,0,0,0,0,0,0
"754",0,0,0,0,0,0,0,1,0,2
"755",0,1,0,0,0,0,0,0,0,0
"756",2,1,0,2,1,1,2,2,4,3
"757",0,0,0,1,0,0,0,0,0,0
"758",0,2,0,1,1,0,1,2,0,4
"759",0,0,0,0,0,0,0,0,0,0
"760",1,0,1,1,1,1,0,2,2,4
"761",0,0,0,0,0,0,0,1,0,1
"762",0,0,0,0,0,0,0,0,0,1
"763",0,0,0,1,2,0,0,2,1,3
"764",1,1,1,2,0,1,0,0,2,1
"765",0,0,0,0,0,0,0,0,0,0
"766",0,0,0,0,0,0,0,0,0,0
"767",0,2,0,0,3,1,2,3,0,6
"768",0,0,0,0,0,0,0,0,0,0
"769",1,1,0,1,1,1,0,2,2,2
"770",0,0,0,0,0,0,0,0,0,0
"771",0,0,0,0,0,0,0,0,0,1
"772",0,0,0,0,0,0,0,0,0,0
"773",0,0,0,0,0,0,0,0,1,0
"774",0,0,0,0,0,0,0,1,0,3
"775",0,1,0,0,3,0,1,5,0,6
"776",0,1,1,1,1,0,0,1,1,2
"777",0,1,0,0,1,0,0,1,0,3
"778",2,0,0,0,0,0,0,1,2,0
"779",1,1,0,2,0,3,0,3,3,2
"780",1,0,0,0,0,0,0,1,1,2
"781",0,0,0,0,0,0,0,0,0,0
"782",0,0,0,0,0,0,0,0,0,0
"783",0,0,0,0,0,0,0,0,0,0
"784",0,0,0,0,0,0,0,0,0,1
"785",0,1,0,0,1,0,0,1,0,2
"786",2,0,0,1,0,1,0,0,2,0
"787",0,0,0,0,0,0,0,1,1,2
"788",0,0,0,0,0,0,1,0,0,1
"789",0,0,0,0,0,0,0,0,0,0
"790",0,0,0,0,1,0,0,1,0,2
"791",3,1,2,3,1,3,1,1,4,2
"792",1,0,0,0,0,0,0,0,0,0
"793",0,0,0,0,0,0,0,2,0,1
"794",0,1,0,0,1,0,1,1,1,3
"795",2,0,0,1,0,0,0,0,3,0
"796",0,1,0,0,0,0,0,1,0,0
"797",0,1,0,0,1,0,0,2,1,2
"798",0,2,0,0,1,0,1,2,0,2
"799",0,1,0,0,2,0,1,0,1,2
"800",0,0,0,0,0,0,0,0,0,1
"801",0,1,0,2,0,0,0,0,0,1
"802",0,1,0,1,0,1,0,1,1,1
"803",0,0,0,0,0,0,0,0,0,0
"804",0,0,0,0,0,0,0,1,0,0
"805",1,0,0,1,0,1,0,2,1,2
"806",1,0,1,0,0,0,0,0,1,0
"807",0,1,0,0,0,1,1,0,1,0
"808",2,0,1,1,0,1,0,1,2,2
"809",0,0,0,0,0,0,0,0,0,0
"810",1,0,0,2,0,1,0,0,2,0
"811",0,2,0,0,2,0,1,3,1,5
"812",1,1,0,2,2,1,1,1,3,3
"813",0,1,0,0,1,0,0,1,0,2
"814",0,1,0,0,1,2,0,1,2,1
"815",0,0,0,0,0,0,0,0,1,1
"816",1,2,1,1,3,1,1,2,1,4
"817",0,1,0,0,1,0,0,2,1,5
"818",0,1,0,0,1,0,1,2,0,3
"819",3,1,1,6,0,3,1,2,6,4
"820",0,1,0,0,0,1,0,4,1,2
"821",1,0,0,0,0,0,0,1,1,1
"822",0,0,0,0,0,0,0,0,0,0
"823",0,0,0,1,0,0,0,1,1,1
"824",2,0,2,1,0,2,0,0,2,0
"825",0,2,0,1,2,0,2,1,1,2
"826",0,0,0,0,0,0,0,0,0,0
"827",1,0,0,0,0,1,1,0,2,0
"828",0,3,0,1,2,0,2,3,0,2
"829",0,0,0,0,0,0,0,0,0,0
"830",0,0,0,2,0,2,0,1,2,0
"831",0,0,0,1,0,1,1,0,1,1
"832",0,1,0,0,1,0,0,2,0,1
"833",0,0,0,0,0,0,0,0,0,0
"834",0,0,0,0,1,0,0,1,0,1
"835",0,1,1,0,0,0,1,1,0,4
"836",0,0,0,0,1,0,0,0,0,1
"837",0,1,0,0,0,0,0,1,0,1
"838",0,2,0,0,0,0,0,0,0,1
"839",0,0,0,0,0,0,0,2,0,3
"840",1,0,0,1,0,1,0,0,1,1
"841",1,3,0,1,0,0,1,2,1,2
"842",0,0,0,0,0,0,0,0,0,0
"843",2,1,1,0,0,0,0,2,2,3
"844",0,0,0,0,0,0,0,1,0,1
"845",1,0,1,0,0,0,0,0,1,0
"846",0,1,0,0,1,0,0,0,0,3
"847",0,0,0,0,0,0,0,0,0,1
"848",0,0,0,0,0,0,0,0,0,0
"849",1,1,1,1,2,0,1,3,1,3
"850",0,0,0,0,0,0,0,0,0,1
"851",0,1,0,1,0,2,0,0,1,0
"852",0,0,0,1,0,1,0,0,1,0
"853",0,1,0,0,0,0,0,1,0,2
"854",0,0,1,0,0,2,0,1,2,2
"855",0,0,0,0,0,0,0,1,0,0
"856",0,1,0,0,0,0,0,1,0,5
"857",0,1,0,0,0,0,0,2,0,2
"858",0,0,0,0,0,0,0,0,0,1
"859",0,0,0,0,1,0,0,2,0,3
"860",1,0,0,0,0,0,0,0,1,0
"861",0,0,0,0,0,0,0,0,0,0
"862",0,1,0,0,0,0,0,0,0,0
"863",0,0,0,0,0,0,0,2,0,1
"864",1,0,0,0,0,1,0,3,1,3
"865",0,0,0,0,0,0,0,0,0,0
"866",0,1,0,0,1,0,1,3,0,2
"867",0,1,0,0,1,0,0,1,1,2
"868",0,1,0,0,0,0,0,1,2,1
"869",0,0,0,0,0,0,0,1,0,2
"870",0,1,0,1,1,1,1,0,0,1
"871",0,0,0,0,0,0,0,1,0,3
"872",0,0,0,1,0,0,1,1,1,2
"873",0,0,0,0,0,0,0,0,0,0
"874",0,0,1,1,0,0,0,1,1,2
"875",0,0,0,0,0,0,0,1,0,2
"876",0,1,0,0,1,1,0,1,0,1
"877",0,0,0,0,0,0,0,1,0,3
"878",0,0,0,1,0,0,0,0,0,0
"879",0,0,0,0,0,0,0,0,0,1
"880",0,0,0,0,0,0,0,0,0,0
"881",2,3,1,0,1,2,1,6,2,4
"882",0,0,0,0,0,0,0,0,0,0
"883",0,0,0,0,0,0,0,0,0,1
"884",0,2,0,1,1,1,1,1,3,2
"885",0,0,0,0,0,0,0,0,0,0
"886",0,0,0,0,0,0,0,1,0,0
"887",0,0,0,0,0,1,0,0,1,2
"888",0,0,0,0,0,0,0,0,0,0
"889",0,0,0,0,0,0,0,1,0,1
"890",1,1,1,2,0,2,1,0,2,0
"891",5,1,1,10,1,3,0,6,12,7
"892",0,4,0,0,2,0,0,2,0,3
"893",0,0,0,1,0,1,0,1,1,1
"894",0,0,0,1,0,1,0,0,1,0
"895",0,0,0,0,1,0,0,0,0,1
"896",1,0,0,2,0,1,0,0,2,1
"897",0,0,0,0,0,0,0,0,0,0
"898",0,1,0,0,1,0,0,1,0,1
"899",2,1,2,1,0,1,0,0,2,2
"900",0,1,0,0,0,0,0,2,0,1
"901",0,1,0,0,1,0,1,2,1,3
"902",1,1,1,1,0,1,0,1,2,1
"903",1,0,0,1,0,0,1,1,2,1
"904",0,0,0,0,0,1,0,1,1,1
"905",0,0,0,0,0,0,0,2,0,0
"906",0,1,0,0,1,1,1,0,0,1
"907",0,0,0,0,0,0,0,1,0,1
"908",0,1,0,0,0,0,0,0,0,1
"909",0,1,1,2,3,1,1,2,1,5
"910",0,0,0,0,0,0,0,1,1,2
"911",0,1,0,0,2,0,0,3,0,5
"912",0,0,0,0,0,0,0,1,0,0
"913",0,2,1,1,2,1,1,4,1,4
"914",0,0,0,0,0,0,1,0,0,1
"915",4,1,1,3,1,2,0,2,4,2
"916",1,0,0,0,0,0,0,2,1,2
"917",0,1,0,0,1,1,0,1,0,1
"918",1,1,1,0,1,1,0,2,4,3
"919",0,0,0,0,0,0,0,0,0,0
"920",1,0,0,0,0,1,0,1,3,0
"921",1,1,0,0,1,0,1,1,1,2
"922",0,2,0,2,2,0,0,2,1,3
"923",1,1,2,1,0,1,0,1,1,1
"924",0,0,0,0,0,0,0,0,0,1
"925",0,1,0,0,0,0,0,0,1,0
"926",1,1,0,1,2,0,0,2,1,6
"927",0,0,0,0,0,0,0,0,0,0
"928",0,0,0,0,0,0,0,2,0,1
"929",0,1,0,0,1,0,1,4,0,4
"930",0,0,0,0,0,0,0,2,0,2
"931",1,1,0,0,0,0,0,0,3,1
"932",0,0,0,0,1,0,0,1,0,1
"933",0,1,0,1,1,0,1,0,1,1
"934",1,1,0,1,1,2,1,1,3,1
"935",0,0,0,0,0,0,0,0,0,0
"936",1,2,0,0,2,2,2,1,1,3
"937",0,0,0,0,1,0,1,1,0,3
"938",0,0,0,1,0,1,0,1,2,2
"939",1,1,1,3,0,2,1,0,2,0
"940",0,1,0,0,0,1,0,0,1,1
"941",0,0,0,0,0,0,0,0,0,0
"942",0,3,0,2,1,0,0,1,2,1
"943",0,1,0,0,0,0,0,2,0,1
"944",0,0,0,1,0,1,0,0,1,0
"945",0,0,0,1,0,1,0,1,1,1
"946",0,0,0,0,0,0,0,0,0,0
"947",0,1,0,0,0,0,0,0,0,1
"948",0,0,0,2,0,1,0,1,2,2
"949",0,0,0,0,0,0,0,2,0,3
"950",0,0,0,0,0,0,0,0,0,1
"951",0,0,0,0,0,0,0,0,0,0
"952",0,1,0,1,2,2,1,1,1,2
"953",1,0,0,2,0,1,1,2,1,4
"954",0,0,0,0,0,0,0,0,0,0
"955",0,0,0,0,0,0,0,0,0,0
"956",0,0,0,0,0,0,0,0,0,0
"957",0,0,0,0,1,0,0,2,0,2
"958",2,0,0,2,0,1,0,2,2,1
"959",0,0,0,0,0,0,0,0,1,0
"960",0,1,0,0,2,2,0,3,2,8
"961",1,1,1,1,1,1,1,2,1,2
"962",1,2,1,1,3,1,1,2,5,3
"963",0,0,1,1,0,0,0,0,1,0
"964",1,2,0,0,0,0,0,1,0,2
"965",0,1,0,1,0,0,0,0,1,1
"966",0,1,0,0,2,0,1,3,0,3
"967",0,0,0,0,0,0,0,0,0,0
"968",0,0,0,0,0,0,0,2,0,1
"969",0,0,0,0,0,1,0,0,2,0
"970",0,0,0,0,0,1,0,0,1,2
"971",0,1,0,1,1,0,0,1,1,2
"972",0,0,0,0,0,0,0,0,0,1
"973",0,0,0,0,0,0,0,0,0,0
"974",2,3,3,2,3,1,3,5,4,6
"975",0,0,0,1,1,1,0,1,3,3
"976",0,1,0,0,0,0,0,1,0,2
"977",0,0,0,0,0,0,0,0,0,0
"978",0,1,0,0,1,0,1,1,0,1
"979",0,1,0,0,1,0,1,1,0,1
"980",0,0,0,0,0,0,0,0,0,0
"981",0,3,0,0,2,1,1,3,0,7
"982",1,2,0,2,1,1,1,2,1,3
"983",1,1,1,2,0,1,0,1,2,2
"984",0,0,0,0,0,0,0,0,0,1
"985",1,3,0,0,3,1,2,0,3,5
"986",0,1,0,0,2,0,0,2,0,3
"987",0,0,0,0,0,0,0,1,0,0
"988",2,0,1,3,0,0,0,1,3,1
"989",0,0,0,0,0,0,0,0,0,0
"990",0,0,0,1,0,1,0,0,2,0
"991",0,0,0,0,0,0,0,0,0,2
"992",0,0,0,0,0,0,0,2,0,2
"993",0,0,0,0,0,0,0,0,1,0
"994",0,0,0,0,0,0,0,0,1,0
"995",0,0,0,0,0,0,0,0,3,1
"996",0,0,0,0,0,0,0,0,0,0
"997",0,0,0,0,0,0,0,0,0,1
"998",0,0,0,0,0,0,0,0,0,1
"999",0,0,1,0,0,0,0,0,1,0
"1000",0,0,0,1,0,1,0,4,1,5
"1001",0,0,0,0,0,0,0,0,0,0
"1002",0,0,0,0,0,0,0,1,0,0
"1003",0,0,0,0,1,0,0,1,0,1
"1004",0,0,0,0,0,0,0,1,1,2
"1005",0,1,0,0,0,0,0,1,0,1
"1006",0,4,0,1,3,0,2,4,1,7
"1007",0,0,0,1,1,1,0,2,0,2
"1008",0,1,0,1,0,0,0,1,2,1
"1009",0,1,0,0,0,0,0,1,0,0
"1010",0,0,0,0,0,0,0,0,0,0
"1011",1,0,0,2,0,1,0,1,1,2
"1012",0,0,0,0,0,0,0,1,0,1
"1013",0,0,0,0,0,0,0,0,1,0
"1014",1,1,1,1,1,0,0,2,1,2
"1015",4,2,4,5,2,2,0,3,3,5
"1016",1,1,0,0,0,0,0,0,1,0
"1017",0,0,0,0,0,0,0,1,0,0
"1018",0,0,0,0,0,0,0,0,1,0
"1019",0,0,0,0,0,0,0,0,1,1
"1020",0,1,0,0,1,0,1,1,0,1
"1021",0,0,0,0,0,0,0,1,0,1
"1022",0,3,0,0,1,1,1,2,0,2
"1023",0,0,0,0,0,0,0,0,0,2
"1024",0,0,0,1,0,1,0,0,1,0
"1025",0,0,0,1,0,1,0,2,2,2
"1026",0,0,0,0,0,0,0,2,0,2
"1027",0,1,0,0,1,1,1,1,1,1
"1028",0,1,0,0,1,0,1,1,0,2
"1029",0,0,0,0,0,0,0,1,0,1
"1030",1,0,0,0,0,0,0,1,3,1
"1031",0,0,0,0,0,0,0,0,1,0
"1032",2,1,1,1,1,1,2,1,1,2
"1033",0,0,0,0,0,0,0,0,0,0
"1034",1,2,1,3,0,4,0,1,4,1
"1035",0,0,0,0,0,0,0,1,0,3
"1036",0,0,0,0,0,0,0,1,0,1
"1037",0,0,0,0,0,0,0,0,1,1
"1038",0,1,0,1,0,1,1,2,1,4
"1039",0,2,0,0,1,1,0,1,1,1
"1040",2,1,2,2,1,1,0,2,3,5
"1041",0,1,0,1,1,0,1,0,1,5
"1042",0,0,0,0,0,0,0,0,0,0
"1043",0,0,0,0,0,0,0,2,0,1
"1044",0,0,0,1,0,0,0,0,1,0
"1045",0,2,0,0,1,0,0,3,0,5
"1046",0,0,0,0,0,0,0,0,1,0
"1047",1,1,0,1,1,1,0,1,1,2
"1048",1,0,1,1,0,0,0,0,1,0
"1049",0,0,0,0,0,0,0,0,0,1
"1050",2,0,1,1,0,1,0,1,2,2
"1051",0,1,0,0,0,0,0,1,0,2
"1052",0,2,0,0,1,0,1,3,1,2
"1053",2,0,0,1,1,1,1,1,1,1
"1054",1,1,1,1,1,1,1,2,1,2
"1055",0,0,0,0,0,0,0,0,0,0
"1056",0,0,0,0,0,0,0,0,0,0
"1057",3,0,1,3,0,0,0,1,2,0
"1058",0,1,0,0,1,0,1,2,0,3
"1059",0,0,0,0,0,0,0,0,2,0
"1060",0,1,0,0,0,0,0,0,0,1
"1061",0,0,0,0,1,1,0,0,1,2
"1062",0,0,0,0,0,1,0,0,1,0
"1063",0,0,1,1,0,1,1,1,1,0
"1064",1,0,0,0,0,0,0,0,1,0
"1065",0,0,0,1,0,1,0,1,1,3
"1066",0,0,0,0,0,0,0,0,1,0
"1067",0,0,0,0,0,1,0,0,1,0
"1068",0,1,0,1,2,0,1,2,1,3
"1069",0,0,0,0,0,0,0,1,0,2
"1070",1,3,0,0,2,1,2,3,3,4
"1071",2,0,1,1,0,0,0,0,2,0
"1072",0,0,0,0,0,0,0,0,0,0
"1073",0,1,0,1,0,0,0,0,1,1
"1074",0,0,0,0,1,0,0,1,0,2
"1075",0,1,0,0,1,1,1,1,0,1
"1076",0,0,0,0,0,0,0,4,0,3
"1077",0,0,0,0,0,0,0,0,0,0
"1078",0,0,0,0,0,0,0,1,0,1
"1079",0,0,0,0,1,0,0,1,0,1
"1080",0,0,0,0,0,0,0,0,0,0
"1081",0,0,0,0,0,0,0,1,0,1
"1082",0,0,0,0,0,0,0,0,0,0
"1083",0,0,0,0,0,0,0,3,0,3
"1084",0,1,1,1,1,0,0,2,2,5
"1085",1,0,0,0,0,0,0,0,1,0
"1086",0,0,0,0,0,0,0,1,1,1
"1087",0,0,0,1,0,0,0,0,0,2
"1088",1,0,1,1,1,1,0,1,1,2
"1089",0,0,0,0,0,0,0,0,1,0
"1090",0,0,0,0,0,0,0,1,1,3
"1091",0,0,0,0,0,0,1,1,0,3
"1092",0,0,0,0,0,0,1,1,0,2
"1093",0,0,0,0,1,0,0,0,2,2
"1094",1,1,0,1,0,1,0,1,1,1
"1095",0,0,1,1,0,3,0,0,2,0
"1096",0,0,0,0,0,0,0,0,0,0
"1097",0,1,0,0,1,0,0,0,0,3
"1098",0,1,0,0,0,0,0,0,0,1
"1099",0,0,0,0,0,0,0,0,0,1
"1100",0,1,0,0,2,0,0,2,0,3
"1101",0,0,1,0,0,0,0,0,2,1
"1102",1,0,0,0,0,0,0,0,1,1
"1103",0,0,0,0,0,0,0,1,0,1
"1104",0,0,0,0,1,0,0,0,0,1
"1105",2,3,1,1,3,0,0,4,2,6
"1106",1,0,0,2,0,1,0,0,1,0
"1107",0,0,0,0,0,0,0,0,0,0
"1108",1,0,0,0,0,0,0,1,1,1
"1109",0,0,0,0,0,0,0,0,0,0
"1110",0,1,0,0,1,1,1,0,0,1
"1111",0,0,1,1,0,1,0,1,2,3
"1112",0,0,1,0,0,0,0,0,1,0
"1113",0,1,0,0,0,0,0,3,1,3
"1114",0,0,0,0,0,0,0,0,0,0
"1115",0,0,0,0,0,0,0,0,0,1
"1116",1,1,0,1,0,1,0,1,1,3
"1117",0,0,1,0,0,0,0,1,1,1
"1118",0,0,0,0,0,0,0,0,0,1
"1119",1,1,1,2,0,2,1,1,2,1
"1120",0,1,0,0,0,0,0,0,0,0
"1121",0,1,0,0,0,0,0,0,1,1
"1122",0,0,0,0,0,0,0,0,0,0
"1123",0,0,0,0,0,0,0,1,0,2
"1124",1,3,1,1,1,1,1,2,2,4
"1125",1,1,0,0,1,1,0,1,1,1
"1126",0,1,0,0,1,1,0,1,1,3
"1127",0,0,0,0,0,1,0,0,1,0
"1128",0,2,0,0,0,0,0,1,1,2
"1129",3,0,1,2,1,2,0,0,3,1
"1130",0,0,0,1,0,0,0,0,1,1
"1131",0,0,0,0,0,0,0,1,1,1
"1132",0,0,0,0,0,0,0,0,0,0
"1133",1,1,1,2,1,2,1,1,2,4
"1134",0,0,0,0,0,0,0,0,0,1
"1135",0,1,0,0,1,0,0,4,0,4
"1136",0,0,0,0,0,0,0,0,0,2
"1137",1,0,0,1,0,1,0,0,1,0
"1138",1,1,0,1,0,0,0,0,0,1
"1139",0,1,0,0,1,0,0,1,0,2
"1140",2,1,1,2,0,1,0,1,3,2
"1141",4,1,1,4,1,4,1,1,6,3
"1142",0,0,0,2,0,0,0,4,2,2
"1143",0,1,0,0,0,0,0,1,0,2
"1144",1,0,0,0,0,0,0,2,0,2
"1145",0,0,0,0,0,0,0,0,0,0
"1146",0,0,0,0,0,0,0,0,0,1
"1147",0,0,0,0,1,0,0,1,0,2
"1148",0,0,0,0,0,0,0,1,1,1
"1149",0,1,0,0,0,0,0,0,0,0
"1150",3,2,1,3,2,5,0,2,8,3
"1151",0,0,0,0,0,0,0,1,0,0
"1152",0,0,0,0,0,0,0,0,1,1
"1153",0,0,0,0,1,0,1,1,0,2
"1154",0,2,0,0,1,0,0,3,1,5
"1155",0,0,0,0,0,0,0,1,0,1
"1156",0,0,0,0,0,0,0,1,0,2
"1157",1,1,1,1,0,1,1,0,1,0
"1158",1,0,0,1,0,2,0,0,2,0
"1159",2,0,1,1,2,0,0,2,4,4
"1160",0,0,0,0,0,0,0,0,0,1
"1161",0,0,0,0,0,0,0,0,0,2
"1162",0,0,0,0,0,0,0,0,0,0
"1163",0,1,0,0,1,0,0,1,0,1
"1164",0,0,0,0,0,0,0,0,0,1
"1165",0,0,0,0,0,0,0,1,0,1
"1166",0,0,0,1,0,1,0,2,0,1
"1167",2,1,0,1,1,0,1,1,1,2
"1168",0,0,0,0,0,0,0,1,0,1
"1169",0,0,0,0,0,0,0,2,0,1
"1170",2,1,1,1,0,1,0,1,2,2
"1171",0,0,0,0,0,1,0,0,2,2
"1172",0,1,0,0,1,0,1,1,0,2
"1173",0,0,0,0,0,0,0,0,0,1
"1174",1,0,0,1,0,1,0,0,1,1
"1175",0,2,2,0,1,0,0,1,2,1
"1176",0,0,0,0,0,0,0,3,1,4
"1177",0,0,0,0,0,0,0,2,0,1
"1178",1,1,1,1,0,0,0,1,2,0
"1179",0,1,0,0,1,0,0,2,0,2
"1180",0,2,0,0,3,0,0,5,0,4
"1181",1,0,0,1,0,1,0,0,2,1
"1182",0,0,0,0,0,0,0,1,0,2
"1183",0,0,0,0,0,0,0,0,1,0
"1184",0,0,0,1,0,1,0,0,1,0
"1185",0,0,0,0,0,0,0,0,0,2
"1186",0,1,0,0,0,0,0,2,0,1
"1187",1,3,2,4,2,2,1,3,5,4
"1188",0,0,0,0,0,0,0,0,0,1
"1189",0,1,0,0,0,0,0,2,0,2
"1190",0,1,0,1,0,0,0,0,0,0
"1191",1,0,0,1,1,0,0,1,1,1
"1192",0,0,0,0,0,1,0,0,2,1
"1193",0,0,0,0,0,0,0,0,0,1
"1194",0,0,2,2,0,1,1,1,2,0
"1195",1,0,0,0,0,0,0,0,1,0
"1196",0,2,0,2,0,0,0,1,2,0
"1197",0,0,0,0,0,0,0,0,0,0
"1198",0,2,0,0,2,0,1,2,0,2
"1199",0,0,0,0,0,0,0,1,0,1
"1200",2,0,1,1,0,1,0,0,2,1
"1201",0,2,0,0,2,0,0,3,0,3
"1202",0,0,0,0,0,0,0,4,0,3
"1203",1,2,0,2,1,1,1,2,2,4
